count, time, abs_prox_x, abs_prox_y, abs_prox_z, 
25, 12500,  2.887, -3.829, -0.177, 
25, 12500,  2.027, -4.211,  0.328, 
25, 12500,  4.409, -2.822, -0.099, 
25, 12500, 15.665, 11.748,  1.505, 
25, 12500,  3.967, -3.062, -0.010, 
25, 12500,  0.472, -4.760, -0.010, 

26, 13000,  0.464,  1.597,  0.064, 
26, 13000,  0.560, -2.161,  0.117, 
26, 13000,  2.539, -3.801,  0.398, 
26, 13000, -0.241, -5.188,  0.367, 
26, 13000,  3.412, -3.501,  0.302, 
26, 13000,  2.887, -3.829, -0.177, 
26, 13000,  2.004, -4.163,  0.287, 
26, 13000,  4.407, -2.827, -0.099, 
26, 13000, 15.655, 11.741,  1.504, 
26, 13000,  0.451, -4.750, -0.010, 
26, 13000,  6.169,  0.779, -0.228, 
26, 13000,  6.130,  0.621,  0.532, 
26, 13000, 14.145,  5.368,  1.162, 
26, 13000, -0.509, -5.240, -0.011, 

27, 13500,  0.439,  1.646,  0.127, 
27, 13500,  0.551, -2.164,  0.063, 
27, 13500,  2.546, -3.804,  0.399, 
27, 13500, -0.485, -5.158, -0.010, 
27, 13500,  3.381, -3.441,  0.135, 
27, 13500,  2.969, -3.739, -0.010, 
27, 13500,  2.008, -4.160,  0.287, 
27, 13500, 15.646, 11.733,  1.503, 
27, 13500,  6.115,  0.625,  0.530, 
27, 13500, 14.137,  5.349,  1.161, 

28, 14000,  0.425,  1.558,  0.044, 
28, 14000,  0.554, -2.167,  0.063, 
28, 14000,  2.556, -3.828,  0.401, 
28, 14000, -0.293, -5.192,  0.273, 
28, 14000,  3.361, -3.427,  0.134, 
28, 14000,  2.864, -3.710, -0.267, 
28, 14000,  2.010, -4.165,  0.287, 
28, 14000, 15.677, 11.733,  1.505, 
28, 14000,  6.033,  0.431,  0.522, 
28, 14000,  7.108,  7.018,  0.616, 

29, 14500,  0.560, -2.160,  0.174, 
29, 14500,  2.546, -3.812,  0.399, 
29, 14500, -0.480, -5.161, -0.010, 
29, 14500,  3.383, -3.443,  0.135, 
29, 14500,  2.008, -4.159,  0.287, 
29, 14500,  6.086,  0.428,  0.526, 
29, 14500,  0.391,  1.577, -0.155, 
29, 14500,  4.430, -2.812, -0.099, 
29, 14500,  2.890, -3.841, -0.178, 

30, 15000,  2.545, -3.810,  0.399, 
30, 15000, -0.491, -5.222, -0.011, 
30, 15000,  3.377, -3.437,  0.134, 
30, 15000,  1.998, -4.138,  0.286, 
30, 15000,  6.315,  0.720,  0.327, 
30, 15000,  0.349,  1.639, -0.093, 
30, 15000,  2.971, -3.750, -0.010, 
30, 15000,  0.549, -2.175, -0.043, 

31, 15500,  2.554, -3.834,  0.401, 
31, 15500,  0.559, -2.159,  0.174, 
31, 15500,  3.378, -3.452,  0.135, 
31, 15500,  2.000, -4.154,  0.287, 
31, 15500,  6.394,  0.710,  0.555, 
31, 15500,  0.520,  1.685,  0.120, 
31, 15500,  2.991, -3.729, -0.272, 
31, 15500,  0.303,  1.758, -0.333, 
31, 15500,  4.402, -2.830, -0.099, 
31, 15500,  3.950, -3.061, -0.010, 

32, 16000,  2.564, -3.838,  0.402, 
32, 16000,  0.557, -2.159,  0.117, 
32, 16000,  3.392, -3.452,  0.063, 
32, 16000,  2.048, -4.244,  0.245, 
32, 16000,  6.338,  0.686,  0.392, 
32, 16000,  0.670,  1.652,  0.151, 
32, 16000,  2.856, -3.707, -0.266, 
32, 16000,  0.625,  1.687, -0.249, 
32, 16000, 14.135,  5.287,  1.310, 
32, 16000, -0.287, -5.193,  0.273, 

33, 16500,  2.555, -3.832,  0.401, 
33, 16500,  0.549, -2.163,  0.063, 
33, 16500,  3.364, -3.435,  0.062, 
33, 16500,  2.028, -4.223,  0.291, 
33, 16500,  6.279,  0.794,  0.439, 
33, 16500,  0.803,  1.719,  0.074, 
33, 16500,  2.850, -3.704, -0.266, 
33, 16500, 14.165,  5.269,  1.312, 
33, 16500, -0.296, -5.186,  0.272, 
33, 16500, -0.526, -5.263, -0.197, 
33, 16500, 15.823,  3.302,  1.128, 

34, 17000,  2.540, -3.816,  0.399, 
34, 17000,  0.552, -2.163,  0.090, 
34, 17000,  3.414, -3.487,  0.136, 
34, 17000,  2.004, -4.169,  0.287, 
34, 17000,  6.304,  0.867,  0.441, 
34, 17000,  0.841,  1.765,  0.053, 
34, 17000,  2.895, -3.765, -0.270, 
34, 17000, 14.174,  5.258,  1.312, 
34, 17000, -0.291, -5.202,  0.273, 
34, 17000,  4.413, -2.804, -0.099, 

35, 17500,  0.552, -2.164,  0.090, 
35, 17500,  3.378, -3.441,  0.135, 
