count, time, abs_prox_x, abs_prox_y, abs_prox_z, 
468, 234000, -120.080, 65.095,  0.125, 
468, 234000, -124.470, 50.957,  0.189, 

469, 234500, -121.459, 62.054, -0.099, 
469, 234500, -121.578, 63.734,  0.073, 
469, 234500, -120.998, 65.497,  0.221, 
469, 234500, -119.878, 65.482,  0.180, 

470, 235000, -121.610, 63.605, -0.010, 

471, 235500, -121.520, 61.894, -0.174, 
471, 235500, -121.284, 65.147,  0.382, 
471, 235500, -121.729, 63.400,  0.064, 

472, 236000, -121.838, 64.450,  0.218, 
472, 236000, -121.378, 52.459,  0.846, 

473, 236500, -121.212, 52.176,  0.754, 
473, 236500, -117.186, 46.380,  1.019, 
473, 236500, -124.821, 56.028, -0.501, 
473, 236500, -121.764, 64.594,  0.220, 

474, 237000, -122.026, 52.445,  0.731, 
474, 237000, -117.148, 46.337,  1.024, 
474, 237000, -122.028, 64.494,  0.074, 
474, 237000, -122.011, 62.827, -0.088, 

475, 237500, -121.971, 62.880, -0.087, 

476, 238000, -129.662, 47.768,  0.847, 
476, 238000, -122.090, 62.750, -0.009, 

477, 238500, -121.504, 60.560, -0.287, 
477, 238500, -127.332, 45.416,  0.862, 

478, 239000, -121.580, 60.448, -0.286, 
478, 239000, -127.073, 44.596,  0.457, 
478, 239000, -109.985, 48.259,  0.875, 
478, 239000, -119.478, 54.270,  0.139, 

479, 239500, -121.846, 60.097, -0.344, 
479, 239500, -128.934, 49.743, -0.489, 
479, 239500, -117.131, 46.260,  0.976, 
479, 239500, -118.918, 50.550,  0.721, 

480, 240000, -122.232, 59.606, -0.474, 
480, 240000, -117.198, 45.939,  1.100, 
480, 240000, -119.809, 54.207,  0.055, 
480, 240000, -121.955, 59.955, -0.468, 
480, 240000, -118.861, 57.140, -0.694, 
480, 240000, -118.783, 57.236, -0.692, 
480, 240000, -125.003, 55.938, -0.439, 
480, 240000, -126.819, 43.289,  1.282, 

481, 240500, -119.722, 54.272,  0.226, 
481, 240500, -119.075, 56.873, -0.683, 
481, 240500, -124.989, 55.928, -0.410, 
481, 240500, -125.977, 42.134,  1.469, 
481, 240500, -116.540, 53.725,  0.473, 
481, 240500, -127.762, 50.875,  0.287, 
481, 240500, -128.651, 43.660,  0.230, 

482, 241000, -119.680, 54.269,  0.094, 
482, 241000, -124.966, 55.847, -0.396, 
482, 241000, -125.772, 41.673,  1.459, 
482, 241000, -128.338, 43.379,  0.224, 
482, 241000, -122.580, 59.137, -0.538, 

483, 241500, -124.938, 55.895, -0.351, 
483, 241500, -125.925, 41.684,  1.436, 
483, 241500, -122.651, 59.120, -0.410, 
483, 241500, -119.647, 54.322, -0.056, 
483, 241500, -128.348, 43.509,  0.803, 

484, 242000, -124.953, 55.818, -0.405, 
484, 242000, -128.559, 43.310,  0.426, 
484, 242000, -126.478, 53.019,  0.181, 
484, 242000, -119.733, 54.284, -0.008, 
484, 242000, -128.304, 39.056,  1.174, 

485, 242500, -125.001, 55.915, -0.391, 
485, 242500, -125.976, 53.604,  0.147, 
485, 242500, -119.853, 54.179,  0.136, 

486, 243000, -124.987, 55.824, -0.345, 
486, 243000, -125.487, 54.520,  0.208, 
486, 243000, -119.862, 54.169,  0.096, 
486, 243000, -125.540, 54.409, -0.151, 

487, 243500, -125.015, 55.917, -0.315, 
487, 243500, -125.131, 54.652,  0.228, 
487, 243500, -127.155, 60.732, -0.568, 
487, 243500, -125.096, 55.001,  0.162, 
487, 243500, -119.899, 54.130,  0.097, 

488, 244000, -124.733, 55.477, -0.245, 
488, 244000, -124.721, 55.260,  0.213, 
488, 244000, -129.628, 41.407,  0.431, 
488, 244000, -124.644, 55.495,  0.186, 
488, 244000, -115.407, 35.310,  1.459, 
488, 244000, -121.212, 40.226,  1.168, 

489, 244500, -124.289, 55.676,  0.178, 
489, 244500, -129.746, 40.161,  0.450, 
489, 244500, -124.083, 55.930,  0.157, 

490, 245000, -129.518, 60.477, -0.522, 
490, 245000, -129.634, 39.556,  0.659, 
490, 245000, -124.385, 55.788, -0.004, 
490, 245000, -125.046, 55.790, -0.388, 
490, 245000, -124.387, 55.824, -0.533, 

491, 245500, -125.201, 55.557, -0.384, 
491, 245500, -114.851, 35.516,  1.046, 

492, 246000, -125.612, 55.037, -0.436, 
492, 246000, -135.552, 58.729,  1.010, 

493, 246500, -125.979, 54.570, -0.427, 
493, 246500, -125.825, 54.778, -0.370, 
493, 246500, -127.284, 53.381,  0.047, 

494, 247000, -126.061, 54.461, -0.420, 
494, 247000, -135.354, 59.098,  1.116, 

495, 247500, -126.511, 53.950, -0.359, 
495, 247500, -127.279, 53.387,  0.118, 
495, 247500, -117.639, 45.451,  0.686, 
495, 247500, -129.354, 39.358,  1.202, 

