count, time, abs_prox_x, abs_prox_y, abs_prox_z, 
87, 43500, 16.485, -4.406, -0.196, 
87, 43500, 18.488, -2.021, -0.338, 
87, 43500, 16.142,  2.868, -0.185, 
87, 43500, 19.208, -3.785,  0.310, 

88, 44000, 18.810, -2.173,  0.174, 
88, 44000, 16.237, -0.433,  0.073, 
88, 44000, 19.744, -1.466, -0.152, 
88, 44000, 29.028, 13.608,  1.585, 
88, 44000, 27.565, 14.349,  1.765, 
88, 44000, 15.949, -2.935, -0.158, 
88, 44000, 17.052, -3.927, -0.492, 
88, 44000, 27.196,  0.916,  0.732, 

89, 44500, 19.421, -2.327,  0.147, 
89, 44500, 16.311, -0.346,  0.096, 
89, 44500, 19.767, -1.904, -0.145, 
89, 44500, 28.954, 13.812,  1.783, 
89, 44500, 27.470, 14.389,  1.545, 
89, 44500, 16.611, -4.001, -0.511, 
89, 44500, 26.476,  0.748,  0.662, 
89, 44500, 18.105, -3.623, -0.420, 
89, 44500, 19.735, -1.517, -0.470, 
89, 44500, 16.577, -4.397, -0.231, 

90, 45000, 20.076, -2.206, -0.071, 
90, 45000, 16.924, -0.307, -0.074, 
90, 45000, 34.948, 17.018,  2.049, 
90, 45000, 16.805, -4.000, -0.532, 
90, 45000, 26.434, -0.595,  0.128, 
90, 45000, 17.995, -3.646, -0.577, 
90, 45000, 19.779, -1.517, -0.353, 
90, 45000, 25.994,  0.507,  0.690, 
90, 45000, 17.427, -3.789, -0.546, 
90, 45000, 20.500, -2.762, -0.008, 
90, 45000, 17.739, -3.696, -0.538, 
90, 45000, 17.139, -3.904, -0.513, 
90, 45000, 17.305, -5.069,  0.079, 
90, 45000, 16.493, -4.340, -0.250, 
90, 45000, 20.145, -3.547, -0.080, 
90, 45000, 19.327, -3.683,  0.089, 
90, 45000, 17.447,  0.185, -0.148, 
90, 45000, 16.628, -4.022, -0.522, 

91, 45500, 20.617, -2.636, -0.076, 
91, 45500, 17.231, -0.016, -0.088, 
91, 45500, 17.231, -3.867, -0.567, 
91, 45500, 17.658, -3.778, -0.514, 
91, 45500, 20.559, -2.710,  0.200, 
91, 45500, 18.064, -3.706, -0.393, 
91, 45500, 17.725, -5.076,  0.118, 
91, 45500, 16.992, -4.245, -0.147, 
91, 45500, 20.103, -3.730, -0.010, 
91, 45500, 17.420, -3.755, -0.683, 
91, 45500, 17.290, -5.024,  0.034, 
91, 45500, 16.695, -4.003, -0.543, 
91, 45500, 28.299, -4.566,  1.021, 
91, 45500, 19.278, -3.885,  0.136, 
91, 45500, 19.132, -4.699,  0.205, 
91, 45500, 28.352, 13.993,  1.749, 

92, 46000, 20.957, -2.569, -0.214, 
92, 46000, 17.626,  0.210, -0.149, 
92, 46000, 17.684, -3.812, -0.480, 
92, 46000, 18.042, -3.693, -0.436, 
92, 46000, 18.608, -3.806, -0.435, 
92, 46000, 18.798, -3.728, -0.452, 
92, 46000, 17.675, -5.071,  0.137, 
92, 46000, 17.516, -3.750, -0.677, 
92, 46000, 28.831, -5.485,  1.007, 
92, 46000, 19.260, -3.832,  0.124, 
92, 46000, 28.821, 13.731,  1.717, 
92, 46000, 19.818, -1.647, -0.208, 
92, 46000, 17.142, -4.085, -0.409, 
92, 46000, 18.029,  0.216, -0.455, 
92, 46000, 18.169,  0.532, -0.058, 
92, 46000, 20.050, -3.830, -0.008, 
92, 46000, 24.873, -0.672, -0.141, 

93, 46500, 21.492, -2.696,  0.050, 
93, 46500, 18.077,  0.249, -0.213, 
93, 46500, 18.083, -3.730, -0.405, 
93, 46500, 18.571, -3.798, -0.457, 
93, 46500, 18.715, -3.751, -0.462, 
93, 46500, 18.421, -3.896, -0.346, 
93, 46500, 20.056, -3.830,  0.072, 
93, 46500, 19.839, -1.783, -0.320, 
93, 46500, 23.900, -0.625, -0.230, 
93, 46500, 17.865, -3.693, -0.622, 
93, 46500, 17.442, -3.819, -0.646, 
93, 46500, 17.637, -5.044,  0.131, 
